plate,Plug_ID,prot_ug.mL,Species,Tank,Treatment,Temperature,CO2,Timepoint,ANALYSIS,Sample.Date,vol_mL,surface.area.cm2,prot_ug,prot_ug.cm2,prot_mg.cm2
20210430_plate2,1295,420.16744685631363,Mcapitata,3,ATHC,Ambient,High,2 week,Physiology,20181006,59,34.9347890278222,24789.879364522505,709.6043816030992,0.7096043816030992
20210430_plate2,1541,373.3940852200234,Mcapitata,3,ATHC,Ambient,High,6 week,Physiology,20181103,34.5,16.2572900276737,12882.095940090807,792.388886349599,0.792388886349599
20210430_plate2,1454,254.53471917956827,Mcapitata,2,HTHC,High,High,8 week,Physiology,20181117,23.5,16.592894346076,5981.565900719855,360.4896033183274,0.3604896033183274
20210430_plate2,1284,436.67569213971024,Mcapitata,4,HTAC,High,Ambient,16 week,Physiology,20190112,27.5,38.4519222846781,12008.58153384203,312.3012016131916,0.3123012016131916
20210430_plate2,1725,305.71027955809757,Mcapitata,9,HTAC,High,Ambient,8 week,Physiology,20181117,31,18.892902608193,9477.018666301024,501.61792832146756,0.5016179283214676
20210430_plate2,2863,343.12896886712974,Mcapitata,12,ATHC,Ambient,High,4 week,Physiology,20181020,42.5,13.75144445027,14582.981176853014,1060.4690459675082,1.0604690459675081
20210430_plate2,1749,391.00288018897976,Mcapitata,10,HTHC,High,High,8 week,Physiology,20181117,58,65.3271161023332,22678.167050960827,347.14783697838544,0.3471478369783854
20210430_plate2,1038,370.642711006124,Mcapitata,1,ATAC,Ambient,Ambient,4 week,Physiology,20181020,55,27.1040215984355,20385.34910533682,752.1152915002659,0.7521152915002659
20210430_plate2,2079,720.6175110141309,Pacuta,10,HTHC,High,High,8 week,Physiology,20181117,22.5,26.0032394340761,16213.893997817944,623.5336192986151,0.6235336192986152
20210430_plate2,3002,285.3501103752418,Mcapitata,12,ATHC,Ambient,High,16 week,Physiology,20190112,26.5,16.0738263336138,7561.777924943907,470.4404395069653,0.4704404395069653
20210430_plate2,1215,613.3139166720532,Pacuta,3,ATHC,Ambient,High,12 week,Physiology,20181215,18,15.6800506000218,11039.650500096957,704.0570710965441,0.704057071096544
20210430_plate2,1265,359.08693930774643,Mcapitata,5,HTHC,High,High,Day 2,Physiology,20180923,53,14.2660377384868,19031.60778331056,1334.050009693108,1.334050009693108
20210430_plate3,2416,805.3598368022332,Pacuta,9,HTAC,High,Ambient,2 week,Physiology,20181006,12.5,11.7243943671202,10066.997960027915,858.6369278279931,0.8586369278279931
20210430_plate3,1708,318.9168757848148,Mcapitata,9,HTAC,High,Ambient,Day 2,Physiology,20180923,46,17.035892046367,14670.176286101481,861.1334379305356,0.8611334379305355
20210430_plate3,1824,285.3501103752418,Mcapitata,10,HTHC,High,High,16 week,Physiology,20190112,25,7.54052719770502,7133.752759381045,946.0549073481521,0.9460549073481521
20210430_plate3,1691,784.4493927765975,Pacuta,9,HTAC,High,Ambient,Day 2,Physiology,20180923,12.5,10.2790584358677,9805.617409707469,953.9412068611063,0.9539412068611063
20210430_plate3,1448,556.0853330229453,Mcapitata,6,ATAC,Ambient,Ambient,12 week,Physiology,20181215,30.5,15.572657218133,16960.60265719983,1089.12707829019,1.08912707829019
20210430_plate3,1326,1406.2599651178675,Pacuta,2,HTHC,High,High,1 week,Physiology,20180929,14.5,19.6894035238677,20390.76949420908,1035.6214940432897,1.0356214940432897
20210430_plate3,1443,457.035861322566,Mcapitata,6,ATAC,Ambient,Ambient,6 week,Physiology,20181103,18,24.1014816297964,8226.645503806189,341.3336005714967,0.3413336005714967
20210430_plate3,1318,242.9789474811907,Mcapitata,4,HTAC,High,Ambient,12 week,Physiology,20181215,47,18.4006829412029,11420.010531615962,620.6297107616707,0.6206297107616707
20210430_plate3,1324,1141.577765740743,Pacuta,2,HTHC,High,High,Day 2,Physiology,20180923,29,33.7579365512915,33105.755206481546,980.6806513834447,0.9806806513834447
20210430_plate3,2751,588.0012739041787,Pacuta,12,ATHC,Ambient,High,16 week,Physiology,20190112,12.5,7.29441736421001,7350.015923802233,1007.6220699771056,1.0076220699771057
20210430_plate3,2532,243.52922232397057,Mcapitata,11,ATHC,Ambient,High,12 week,Physiology,20181215,80,23.9090684872458,19482.337785917647,814.8513939934726,0.8148513939934726
20210430_plate3,2193,290.3025839602608,Mcapitata,11,ATHC,Ambient,High,12 week,Physiology,20181215,20,18.4185818381844,5806.051679205216,315.2279437262876,0.3152279437262876
20210430_plate3,1241,402.55865188735737,Mcapitata,4,HTAC,High,Ambient,12 week,Physiology,20181215,26,12.3777041069433,10466.524949071292,845.5950197743111,0.8455950197743112
20210430_plate3,1649,351.383091508828,Mcapitata,8,ATAC,Ambient,Ambient,16 week,Physiology,20190112,38,14.3465827749034,13352.557477335464,930.7134449252408,0.9307134449252408
20210430_plate3,1553,1486.6000921637308,Pacuta,7,HTAC,High,Ambient,1 week,Physiology,20180929,15,41.5260578412431,22299.00138245596,536.9881597648044,0.5369881597648044
20210430_plate3,1456,1018.8664758008285,Pacuta,6,ATAC,Ambient,Ambient,12 week,Physiology,20181215,32.5,51.2630577991547,33113.160463526925,645.9458698944982,0.6459458698944982
20210430_plate3,1080,672.7435996922809,Pacuta,1,ATAC,Ambient,Ambient,2 week,Physiology,20181006,37.5,29.6859374880105,25227.884988460533,849.8261171185692,0.8498261171185691
20210430_plate3,2010,345.8803430810292,Mcapitata,10,HTHC,High,High,2 week,Physiology,20181006,36.5,14.7895804751944,12624.632522457565,853.6166758504096,0.8536166758504096
20210430_plate3,1629,661.1878279939034,Mcapitata,6,ATAC,Ambient,Ambient,1 week,Physiology,20180929,22.5,15.0535892056708,14876.726129862827,988.2511025515863,0.9882511025515863
20210430_plate3,1111,573.1438531491217,Pacuta,1,ATAC,Ambient,Ambient,16 week,Physiology,20190112,16,13.2860731287521,9170.301650385947,690.2191160261415,0.6902191160261415
20210430_plate3,2882,1509.711635560486,Pacuta,12,ATHC,Ambient,High,4 week,Physiology,20181020,17.5,39.70484507338,26419.953622308505,665.4088077533311,0.6654088077533311
20210430_plate3,1170,786.650492147717,Pacuta,2,HTHC,High,High,6 week,Physiology,20181103,46,61.783134500005,36185.92263879498,585.6925669381836,0.5856925669381836
20210430_plate3,1574,1325.9198380720045,Pacuta,8,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,20,37.9194300994799,26518.39676144009,699.3353194357163,0.6993353194357164
20210430_plate3,2867,350.2825418232683,Mcapitata,12,ATHC,Ambient,High,6 week,Physiology,20181103,42,23.9001190387551,14711.866756577267,615.5562126164026,0.6155562126164026
20210430_plate3,1586,487.3009776754596,Mcapitata,7,HTAC,High,Ambient,8 week,Physiology,20181117,28.5,20.2800671242557,13888.0778637506,684.8141960605225,0.6848141960605225
20210430_plate3,1825,1203.2085481320898,Pacuta,11,ATHC,Ambient,High,Day 2,Physiology,20180923,24.5,51.9342664359593,29478.6094292362,567.6138598315736,0.5676138598315735
20210430_plate3,1222,840.027151897366,Pacuta,1,ATAC,Ambient,Ambient,2 week,Physiology,20181006,47,54.6772723983673,39481.2761391762,722.0783774933722,0.7220783774933721
20210430_plate3,1054,761.8881242226222,Pacuta,1,ATAC,Ambient,Ambient,1 week,Physiology,20180929,22,23.2020620564783,16761.538732897687,722.415908210954,0.7224159082109539
20210430_plate3,1446,731.0727330269486,Pacuta,5,HTHC,High,High,2 week,Physiology,20181006,37.5,34.7423758852716,27415.227488510573,789.1005375983156,0.7891005375983156
20210430_plate3,1085,368.44161163500445,Mcapitata,2,HTHC,High,High,4 week,Physiology,20181020,43.5,25.8824218794512,16027.210106122693,619.2314683985255,0.6192314683985255
20210430_plate3,1437,771.7930713926602,Pacuta,6,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,47.5,39.4811088611118,36660.170891151356,928.549677267575,0.928549677267575
20210430_plate3,1118,885.6999638480963,Pacuta,1,ATAC,Ambient,Ambient,1 week,Physiology,20180929,17,15.9306351577621,15056.899385417637,945.1537390887555,0.9451537390887556
20210430_plate3,1185,808.1112110161326,Mcapitata,2,HTHC,High,High,12 week,Physiology,20181215,18,20.1592495696309,14546.001798290388,721.5547259359969,0.7215547259359969
20210430_plate3,2208,903.8590336598326,Pacuta,11,ATHC,Ambient,High,12 week,Physiology,20181215,21,22.6740445955254,18981.039706856485,837.1263286040413,0.8371263286040413
20210430_plate3,2393,711.2628386868729,Pacuta,8,ATAC,Ambient,Ambient,8 week,Physiology,20181117,30,40.1209944281988,21337.885160606187,531.8383919619147,0.5318383919619147
20210430_plate3,1188,444.3795399386286,Pacuta,2,HTHC,High,High,Day 2,Physiology,20180923,17,11.6259504337222,7554.452178956687,649.7922231841161,0.6497922231841161
20210430_plate3,1606,498.8567493738372,Pacuta,4,HTAC,High,Ambient,4 week,Physiology,20181020,16,17.6444545437365,7981.707989981395,452.3635440356967,0.4523635440356967
