Site.Name,Plug_ID,Species,ANALYSIS,Timepoint,Treatment,Tank,Temperature,CO2,Pgross_umol.cm2.hr,Pnet_umol.cm2.hr,PR,Rdark_umol.cm2.hr,Pnet.cell,chla.ug.cm2,chla.ug.cells,AFDW.mg.cm2_Sym,AFDW.mg.cm2_Host,AFDW.mg.cells_Sym,Ratio_S.H,prot_mg.cm2,cre.umol.mgprot,haemo.cells.cm2
Reef.18,1560,Mcapitata,Physiology,Day 2,ATHC,3,Ambient,High,1.61093244540019,1.30695890491881,4.29958115054711,-0.303973540481379,5.03358145337035e-6,1.9585163200213793,7.542969710276144e-6,NA,NA,NA,NA,0.7163577346865391,0.13265761516304728,259647.90994098785
Reef.35.36,1564,Mcapitata,Physiology,Day 2,ATAC,8,Ambient,Ambient,1.18298627684971,0.870708394771327,2.78824868727906,-0.312277882078379,1.14994946140045e-6,1.6168093054064006,2.1353291136260753e-6,NA,NA,NA,NA,0.6959977095696298,0.21914513960743365,757171.011760731
Reef.11.13,1565,Mcapitata,Physiology,1 week,HTAC,9,High,Ambient,1.75068464977419,1.37128661649451,3.61437460452948,-0.37939803327968,3.32401455591602e-6,1.6731984131922835,4.055852240832957e-6,1.853065245838186,1.9665182200730909,4.4918515165235045e-6,0.9423076923077336,0.5939697419275455,0.19114391495237137,412539.2923211266
Reef.35.36,1566,Pacuta,Physiology,6 week,HTAC,7,High,Ambient,1.44646445713831,1.09769795548563,3.14737209647148,-0.348766501652682,3.65128542362282e-6,1.3152392313237855,4.374895485740154e-6,1.047249063237116,2.175338405039932,3.483476686283368e-6,0.4814189189189128,0.6844766785823713,0.15119827108772932,300633.291837661
Reef.11.13,1568,Mcapitata,Physiology,16 week,HTAC,9,High,Ambient,NA,NA,NA,NA,NA,0.8211584302965319,4.4501200525124484e-6,1.3194080909848347,2.2328444616667102,7.15029425079213e-6,0.5909090909090732,0.39125537917032915,0.2127550481426612,184525.00620357922
Lilipuna.Fringe,1570,Pacuta,Physiology,Day 2,ATAC,8,Ambient,Ambient,1.36989197838198,0.960032079617125,2.34234206008015,-0.40985989876486,4.49118902351145e-6,1.4677179357822048,6.866226994114984e-6,NA,NA,NA,NA,0.7445768332377102,0.16494090957564156,213759.0174400264
Reef.35.36,1572,Pacuta,Physiology,8 week,HTAC,7,High,Ambient,1.2042668428181,0.935592669494712,3.48225755353341,-0.268674173323388,3.8153497234662e-6,0.8448526308194406,3.445311569035762e-6,0.8317321594092386,1.9601903864997674,3.3918062471704236e-6,0.42431192660547074,0.5826452207074794,0.1576196103468749,245218.06341476663
Reef.35.36,1573,Pacuta,Physiology,2 week,HTAC,7,High,Ambient,1.55121762142867,1.20886217693597,3.53101490390268,-0.342355444492704,2.77774913869832e-6,1.6504277196145682,3.7923878053417837e-6,0.8577318547715271,1.452159977380646,1.970914440923461e-6,0.590659340659335,0.607024871995179,0.18204912096874815,435194.87044279894
Reef.35.36,1574,Pacuta,Physiology,Day 2,ATAC,8,Ambient,Ambient,1.84764182247131,1.50564090263336,4.40244693887602,-0.342000919837949,3.48916299216533e-6,1.5485273023869996,3.5885476813037575e-6,NA,NA,NA,NA,0.6993353194357164,0.1540585564993005,431519.22167699976
Reef.11.13,1576,Mcapitata,Physiology,2 week,HTAC,9,High,Ambient,1.46340033429902,1.12946257998201,3.38225482258531,-0.333937754317009,3.40487492697019e-6,1.3805773065924243,4.161884724309642e-6,1.3075805461314154,2.9679037512190725,3.941828881847173e-6,0.44057377049182406,0.48028321895120946,0.17636135874396358,331719.2565494301
Reef.11.13,1578,Pacuta,Physiology,16 week,ATAC,8,Ambient,Ambient,NA,NA,NA,NA,NA,1.2246394060665047,4.604125730194658e-6,0.6827290745848492,1.3557048766756015,2.566772295156236e-6,0.5035971223021686,0.37718045378959497,0.19607682911192886,265987.39431356237
Lilipuna.Fringe,1584,Mcapitata,Physiology,6 week,HTAC,7,High,Ambient,2.11471211267117,1.72684320994662,4.45213111393208,-0.387868902724541,5.70092024693317e-6,2.059319481015071,6.798542015391579e-6,1.5410979291178382,1.7660149241783651,5.087709370755912e-6,0.8726415094339199,0.4781584285781627,0.14288612223286057,302906.046083538
Lilipuna.Fringe,1585,Mcapitata,Physiology,Day 1,HTAC,7,High,Ambient,3.53514447241173,2.37958252047152,2.05924270566035,-1.15556195194021,2.26327335674082e-6,3.8811492436384967,3.6914465513807154e-6,NA,NA,NA,NA,1.2397175190923448,0.19249478639130868,1051389.7979064132
Lilipuna.Fringe,1586,Mcapitata,Physiology,8 week,HTAC,7,High,Ambient,2.06546582094614,1.65172423002965,3.99216386820303,-0.413741590916489,6.46461446110758e-6,2.94861682328848,1.1540468216387504e-5,2.5998434658501584,2.557683842079634,1.0175418741511766e-5,1.016483516483509,0.6848141960605225,0.1587819728165943,255502.3564036539
Lilipuna.Fringe,1587,Mcapitata,Physiology,1 week,ATAC,8,Ambient,Ambient,2.01098418509935,1.56084806512882,3.46750237512825,-0.450136119970528,2.41383820474679e-6,1.3973019505925688,2.1609155310095067e-6,1.4621510858684368,3.604004838681411,2.261204164780276e-6,0.4057017543859321,0.5423852912670573,0.1398080248822889,646624.9747114347
Lilipuna.Fringe,1592,Mcapitata,Physiology,6 week,ATAC,8,Ambient,Ambient,1.66905989472463,1.38239713638704,4.82238133897749,-0.286662758337596,2.74644373541936e-6,1.912805730553651,3.800220054323223e-6,3.2760444004016875,2.5470091676362294,6.508601177003112e-6,1.2862318840579772,0.6566582579562296,0.19355320064949624,503340.78111545055
Reef.18,1593,Mcapitata,Physiology,1 week,HTAC,4,High,Ambient,2.12225510576471,1.64132506361155,3.41281458788318,-0.480930042153154,4.88648327247976e-6,1.6403233193495408,4.883500927116343e-6,2.216970900085145,1.5149301150582424,6.60027161611588e-6,1.4634146341462835,0.6501883599754338,0.1978702118458581,335890.85859314766
Reef.35.36,1597,Mcapitata,Physiology,8 week,HTAC,9,High,Ambient,1.15942767515375,0.942097847492641,4.33487597000121,-0.217329827661108,2.823365838606e-6,0.6988916039844097,2.0945029135355365e-6,1.1470687116632035,1.7618975411147169,3.4376414667268307e-6,0.6510416666666532,0.5913708610623546,0.19450587775739328,333678.98390968365
Reef.42.43,1598,Mcapitata,Physiology,2 week,ATAC,6,Ambient,Ambient,2.0294371684112,1.62518127954415,4.02017960480124,-0.404255888867059,6.27845661029393e-6,2.3619170270774537,9.124639659574467e-6,2.3847578533884866,1.9078062827107385,9.212879130828454e-6,1.2500000000000333,0.6757686994985574,0.14019358806536458,258850.44398428366
Reef.42.43,1599,Mcapitata,Physiology,8 week,ATAC,6,Ambient,Ambient,1.41233474294993,1.14251568106754,4.23437719002052,-0.269819061882393,3.57401784378609e-6,3.0691457400360473,9.600902498868269e-6,2.1245784430090757,1.3675447449253768,6.646106835672104e-6,1.5535714285714346,0.5034176358300094,0.13962604125649153,319672.62873441644
Reef.35.36,1602,Pacuta,Physiology,Day 1,ATAC,8,Ambient,Ambient,1.96493310869387,1.56262050206934,3.88409529390579,-0.402312606624537,4.29827135360414e-6,2.25362844501536,6.199013603440471e-6,NA,NA,NA,NA,0.7792333644126862,0.14758949466324428,363546.2977149444
Reef.11.13,1603,Mcapitata,Physiology,1 week,HTHC,10,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reef.42.43,1606,Pacuta,Physiology,4 week,HTAC,4,High,Ambient,0.96770074866919,0.631537633479277,1.87866427023826,-0.336163115189913,3.83061099545603e-6,0.548741973065812,3.328411371661385e-6,0.5214102809013004,0.9612085178354587,3.162630149388821e-6,0.5424528301886691,0.4523635440356967,0.19698201732060697,164866.03120572382
Reef.11.13,1608,Mcapitata,Physiology,12 week,HTHC,10,High,High,NA,NA,NA,NA,NA,1.1524972831498308,4.600062382978724e-6,1.102419122803145,1.5709472499944268,4.40018107741072e-6,0.7017543859649368,0.42885899164639096,0.20635669909656487,250539.48994568695
Reef.42.43,1615,Pacuta,Physiology,12 week,HTAC,4,High,Ambient,NA,NA,NA,NA,NA,0.02120572688047769,3.5070059212313245e-7,0.06651616809894079,0.49221964393201584,1.1000452693529583e-6,0.13513513513517522,0.1853093491829259,0.16247419545242373,60466.75528004888
Reef.42.43,1616,Mcapitata,Physiology,16 week,ATAC,6,Ambient,Ambient,NA,NA,NA,NA,NA,2.192215666609851,8.224246886373925e-6,1.282849629532105,1.260857921597255,4.812698053417856e-6,1.0174418604651274,0.40948133111041335,0.20500450259951553,266555.18698520004
Reef.42.43,1618,Pacuta,Physiology,8 week,HTHC,5,High,High,0.206807360791939,0.104471121199627,1.02086144278723,-0.102336239592312,1.35863242324122e-6,0.041952055212390656,5.45580651878678e-7,0.2431883062323757,0.7443676851634489,3.1626301493888207e-6,0.326704545454544,0.2710292051010775,0.1986202690027557,76894.323631036
Reef.11.13,1620,Pacuta,Physiology,Day 1,ATAC,8,Ambient,Ambient,1.58215539058972,1.24214815168343,3.65329913468629,-0.34000723890629,4.15254564264013e-6,1.0942183174755657,3.6580118243549115e-6,NA,NA,NA,NA,0.5409796531821535,0.14119142309104515,299129.2456165121
Reef.42.43,1621,Pacuta,Physiology,2 week,HTHC,5,High,High,2.25536559628613,1.77960824215102,3.74057957629725,-0.475757354135113,5.90203318575329e-6,1.4504582639346584,4.810414212765956e-6,1.2161993050691147,1.5478900246335576,4.033499320959506e-6,0.7857142857142152,0.6744513599613547,0.15601459440092405,301524.6088549731
HIMB,1622,Pacuta,Physiology,2 week,ATAC,6,Ambient,Ambient,1.94421972923711,1.44913197673164,2.92702045121918,-0.495087752505466,5.16501901321038e-6,1.624946505116176,5.791659922136714e-6,1.9375481833909052,2.331916397709413,6.905839746491598e-6,0.8308823529411746,0.7588057163903805,0.16015409560053234,280566.62976797944
HIMB,1625,Mcapitata,Physiology,2 week,ATAC,6,Ambient,Ambient,1.62300293830136,1.21095240114963,2.93884436972286,-0.412050537151725,2.79236038049294e-6,1.9838313504140632,4.574558053417837e-6,1.4709118321583152,2.2262449351585007,3.39180624717065e-6,0.6607142857142947,0.6270131865308726,0.19034365768966655,433666.2311962273
HIMB,1626,Pacuta,Physiology,1 week,ATAC,6,Ambient,Ambient,3.25375128231832,2.50083838243018,3.32155071695774,-0.752912899888139,5.24078801846883e-6,2.234282148781402,4.6821894649162505e-6,1.7205967429977054,2.542983660837297,3.605703938433636e-6,0.6766055045871532,0.9997958072906609,0.13541471821886522,477187.47084519494
HIMB,1629,Mcapitata,Physiology,1 week,ATAC,6,Ambient,Ambient,2.62931358093851,1.77744307927425,2.08651793412465,-0.851870501664261,4.36056281531911e-6,2.2922480033533215,5.623522647351745e-6,2.5409222662720454,2.9594271101285115,6.233589859665244e-6,0.8585858585858894,0.9882511025515863,0.238143430002734,407617.8130860374
HIMB,1630,Pacuta,Physiology,8 week,ATAC,6,Ambient,Ambient,1.85616665100165,1.46924528379228,3.79727099174974,-0.386921367209367,2.97298398257713e-6,2.0359768585283864,4.119752257129923e-6,1.2080913672846845,2.9235811088289467,2.4445450430058815e-6,0.41322314049586634,0.8413213735337111,0.13554901498099511,494198.8574688652
HIMB,1634,Mcapitata,Physiology,12 week,HTAC,7,High,Ambient,NA,NA,NA,NA,NA,1.347666962274053,6.412839889542779e-6,1.8301433237134603,2.219289588334608,8.708691715708497e-6,0.824652777777789,0.7554425054155226,0.1341738636050083,210151.35033569948
HIMB,1636,Pacuta,Physiology,8 week,ATAC,6,Ambient,Ambient,1.1411736801618,0.88222367581871,3.40692666932658,-0.258950004343091,3.24589091504479e-6,1.174057692871618,4.3196111217745575e-6,0.4484836393536179,1.2823309984480922,1.6500679040290201e-6,0.3497409326424953,0.4637004377887232,0.10255245111939892,271797.080749551
Reef.42.43,1638,Mcapitata,Physiology,16 week,HTAC,7,High,Ambient,NA,NA,NA,NA,NA,1.6582039815535148,1.0480341463105478e-5,1.3633886873136496,1.3923969572565065,8.617021276595612e-6,0.9791666666666573,0.27984191226365057,0.1876824064816396,158220.41556479636
HIMB,1639,Mcapitata,Physiology,1 week,HTAC,7,High,Ambient,1.55849679325649,1.16908873800208,3.00222022176273,-0.389408055254409,3.06899084255763e-6,2.124075724753091,5.575940262562245e-6,3.4047545633070704,2.388566278258583,8.937867813490157e-6,1.4254385964911778,0.7569828297600895,0.1606222799822081,380935.882511955
HIMB,1640,Mcapitata,Physiology,Day 1,HTAC,7,High,Ambient,1.78233517876086,0.994260293997073,1.26163174746406,-0.788074884763788,1.30053705097856e-6,2.2840445496080934,2.9876326989588047e-6,NA,NA,NA,NA,1.2994233917079507,0.2069839466765379,764499.7828562015
HIMB,1643,Mcapitata,Physiology,2 week,HTAC,7,High,Ambient,1.49666488590571,1.10225448624634,2.79468920494567,-0.394410399659368,2.0942095844974e-6,1.4064601296977035,2.6721799040289723e-6,1.5761438958474594,1.3638469629374006,2.99456767768224e-6,1.1556603773584846,0.6361889973485584,0.2206437009741445,526334.3712663646
HIMB,1646,Pacuta,Physiology,1 week,HTAC,7,High,Ambient,1.45382446638589,1.03856459852286,2.50099920290257,-0.415259867863029,3.2252845261421e-6,1.4368163488431207,4.46206383069262e-6,1.3726118594114423,2.0544900089254963,4.2626754187415395e-6,0.6681034482758677,0.6404928433794416,0.18079550151541232,322007.1257071399
HIMB,1649,Mcapitata,Physiology,16 week,ATAC,8,Ambient,Ambient,NA,NA,NA,NA,NA,2.870325629879989,3.9736109497510186e-6,1.854100061133273,3.0725086727349824,2.5667722951563683e-6,0.6034482758620996,0.9307134449252408,0.2135941317436307,722346.9197606876
HIMB,1650,Mcapitata,Physiology,Day 2,ATAC,8,Ambient,Ambient,1.86719796849341,1.34039267189961,2.5443796419024,-0.526805296593798,3.44806542017172e-6,2.969515177834502,7.63886791670439e-6,NA,NA,NA,NA,0.8995554036452624,0.1986239013688344,388737.5996305522
Reef.42.43,1655,Pacuta,Physiology,Day 2,HTHC,5,High,High,2.18783406610654,1.72632737015953,3.74063341945035,-0.461506695947017,5.54671094074765e-6,1.5404865818366038,4.949603038478949e-6,NA,NA,NA,NA,0.6311602544953959,0.15669464646404832,311234.36967785744
Lilipuna.Fringe,1679,Mcapitata,Physiology,4 week,ATAC,8,Ambient,Ambient,1.84631481973341,1.29818390642058,2.36838294445857,-0.548130913312822,7.8354022089504e-7,4.268132473761884,2.5761014612947034e-6,4.35392992328496,3.5641472860378585,2.627885921231334e-6,1.2215909090909305,1.322868597187161,0.2274185711234081,1656818.4669313435
Reef.11.13,1686,Pacuta,Physiology,8 week,ATAC,8,Ambient,Ambient,2.38346491201388,1.85486157509988,3.50898574709841,-0.528603336913999,2.19376725951208e-6,1.0009312122705445,1.1838134721593478e-6,0.41337955529135273,2.3149255096316383,4.889090086011542e-7,0.17857142857142372,0.5647675479687053,0.25485322088425233,845514.2941098525
Lilipuna.Fringe,1687,Mcapitata,Physiology,Day 2,HTAC,9,High,Ambient,1.35642588105399,0.986694762213592,2.66868194732483,-0.369731118840402,1.84432146050248e-6,2.4007812897433123,4.48751997827071e-6,NA,NA,NA,NA,0.7508432750497662,0.1819395318272621,534990.6632991673
Reef.35.36,1688,Mcapitata,Physiology,12 week,HTAC,9,High,Ambient,NA,NA,NA,NA,NA,1.0092554385849448,3.5262305323675873e-6,1.849732066858295,1.7316640625906918,6.462765957447101e-6,1.0681818181818505,0.624195043355088,0.15221007823768773,286213.6860653035
Reef.11.13,1690,Pacuta,Physiology,2 week,ATAC,8,Ambient,Ambient,1.64308950426805,1.27719059118684,3.49055584896853,-0.365898913081208,3.6650762815665e-6,1.3267754881697877,3.807367048438207e-6,0.8784857032620921,1.5844687593382354,2.520937075599734e-6,0.554435483870946,0.532824981010268,0.14380632572085228,348475.8551750441
Reef.11.13,1691,Pacuta,Physiology,Day 2,HTAC,9,High,Ambient,2.71394279296205,2.19895837480192,4.26995127863884,-0.514984418160128,3.31527610835564e-6,1.7412130314919396,2.625152504300588e-6,NA,NA,NA,NA,0.9539412068611063,0.16817381936085518,663280.7155544078
Reef.35.36,1693,Pacuta,Physiology,1 week,ATAC,8,Ambient,Ambient,2.06724433445564,1.67709404420838,4.29858463810328,-0.390150290247255,4.25799822992752e-6,2.0183936141869196,5.124528619284745e-6,0.8184061989532982,1.7908653294741677,2.077863286555081e-6,0.45698924731185564,0.703899360699955,0.17145625340132803,393869.1271215179
Reef.11.13,1695,Mcapitata,Physiology,4 week,ATHC,11,Ambient,High,2.000225308084,1.79237673969756,8.62347406870337,-0.207848568386438,1.49868598504412e-6,1.9033331739016683,1.591461598913536e-6,2.3571456834978264,3.2890404886015987,1.9709144409235174e-6,0.7166666666666709,0.6389578033776544,0.16462480281875255,1195965.5044149617
Reef.35.36,1702,Pacuta,Physiology,8 week,HTAC,9,High,Ambient,0.556454170425179,0.401533674764478,2.5918692878694,-0.154920495660702,1.19473028465237e-6,0.42938773303339106,1.2776077320054324e-6,0.47240881227555465,1.1337811494613215,1.4056133997284373e-6,0.41666666666667024,0.3488181600094919,0.1913545912916168,336087.2999409535
Reef.35.36,1281,Pacuta,Physiology/Molecular,2 week,ATHC,3,Ambient,High,2.49031983176697,1.94961780948394,3.60571577160376,-0.540702022283023,4.51120839812504e-6,2.210848514674751,5.11566848800362e-6,1.5846957606983854,1.9016349128380954,3.6668175645088393e-6,0.8333333333333189,0.826643652142237,0.18664747259047612,432171.96733120026
Reef.35.36,1708,Mcapitata,Physiology,Day 2,HTAC,9,High,Ambient,2.17969515652376,1.71943208753246,3.73575940233636,-0.460263068991305,2.33497038489533e-6,2.387900837201845,3.2427438062471716e-6,NA,NA,NA,NA,0.8611334379305355,0.17468396463894004,736382.8226582485
Reef.35.36,1710,Pacuta,Physiology,1 week,HTAC,9,High,Ambient,1.87585728606094,1.54008221823249,4.5866485209656,-0.335775067828451,3.48750718828833e-6,1.8530412137307675,4.196201003168854e-6,0.7893919957012703,0.34004578276362546,1.7875735626981081e-6,2.3214285714285623,0.6137309835762988,0.1531088023461355,441599.7261168857
Lilipuna.Fringe,1713,Pacuta,Physiology,8 week,HTHC,10,High,High,0.394624922998656,0.2546521793171,1.81929833351302,-0.139972743681556,2.64097448574853e-6,0.47138013697271136,4.8886403386147575e-6,0.6894568734604004,1.3576996892758126,7.150294250792426e-6,0.5078125000000198,0.33665364274744913,0.18527758411989345,96423.56653839692
Reef.11.13,1717,Mcapitata,Physiology,1 week,ATHC,11,Ambient,High,1.81378107558126,1.34520751077876,2.87085659931698,-0.468573564802506,1.69307287810041e-6,1.9032057605191868,2.3953672747849705e-6,2.185064181495733,2.2141983705823414,2.750113173381665e-6,0.9868421052631584,0.666570050722607,0.20460261564992233,794536.094966913
Reef.11.13,1718,Mcapitata,Physiology,1 week,ATHC,11,Ambient,High,1.44670521786565,1.06376191056971,2.77785742772528,-0.38294330729594,2.45127472332911e-6,1.330284979601623,3.065435894069715e-6,1.4918083321492699,1.6708253320071775,3.4376414667270204e-6,0.8928571428571453,0.4097658398587025,0.24037783456995718,433962.7464319661
Reef.11.13,1723,Mcapitata,Physiology,2 week,ATHC,12,Ambient,High,1.59114395399899,1.17357534005384,2.81049700782346,-0.417568613945153,3.49006746020004e-6,1.972587789838362,5.86623135536442e-6,1.8495143944588912,1.6522328590499236,5.500226346763321e-6,1.1194029850746399,0.5404608013670479,0.16416614389007508,336261.50595552527
Lilipuna.Fringe,1724,Mcapitata,Physiology,1 week,HTAC,9,High,Ambient,1.77250444672359,1.29865914387326,2.74068168674759,-0.473845302850327,6.19130129920318e-6,1.9988402341858724,9.529384375735625e-6,1.5286556931022557,1.776701711228241,7.287799909461571e-6,0.8603896103896302,0.4987149710635619,0.3275604534749502,209755.44225873155
Lilipuna.Fringe,1725,Mcapitata,Physiology,8 week,HTAC,9,High,Ambient,0.949148271451294,0.713383826659685,3.02583295496589,-0.235764444791609,2.39133716197645e-6,1.0656577391802708,3.5721961439565416e-6,1.353682942763341,1.575194697033689,4.5376867360796575e-6,0.8593750000000092,0.5016179283214676,0.2404429130726123,298320.05193308205
Lilipuna.Fringe,1727,Mcapitata,Physiology,6 week,HTAC,9,High,Ambient,0.771258851255385,0.568475810814229,2.80336959924017,-0.202783040441156,1.83071565434831e-6,0.7821185272682328,2.5187292114078768e-6,0.9393649387828737,0.7590827788144573,3.025124490719753e-6,1.2374999999999774,0.27183335473440373,0.1620490553299354,310521.08488909673
Reef.35.36,1730,Mcapitata,Physiology,2 week,HTHC,10,High,High,1.4730415299029,1.22137966963902,4.85325693912605,-0.251661860263876,3.11954894792847e-6,2.0892789812751595,5.336267019465822e-6,1.5074311460877685,2.584167679007619,3.850158442734229e-6,0.5833333333333298,0.7033689309826405,0.18477747551119922,391524.4446452575
Reef.11.13,1731,Pacuta,Physiology,2 week,HTAC,9,High,Ambient,1.60966464223155,1.26408369461566,3.65785123090946,-0.345580947615894,5.78853554458553e-6,1.5491612553687277,7.093972519692168e-6,0.7106647750658366,1.2811984677243375,3.254300588501556e-6,0.5546874999999947,0.5011218566670559,0.12734718665925046,218377.1153706064
Reef.35.36,1735,Pacuta,Physiology,Day 2,HTAC,9,High,Ambient,2.0608293470063,1.70914673057269,4.85991246284808,-0.351682616433605,3.57225070715815e-6,2.194229186121677,4.586111022181984e-6,NA,NA,NA,NA,0.7079066676492448,0.15628138003064393,478450.9523447396
Lilipuna.Fringe,1737,Mcapitata,Physiology,8 week,HTHC,10,High,High,NA,NA,NA,NA,3.18656587948112e-6,0.8864606887617015,4.284904033499321e-6,1.6499354189705824,1.1151287659250122,7.975328202806464e-6,1.4795918367346053,0.348489749061786,0.20716721163004617,206879.93986128137
Reef.35.36,1738,Pacuta,Physiology,8 week,HTAC,9,High,Ambient,0.881644981576789,0.610049871783718,2.2461739913083,-0.271595109793071,3.05176378459642e-6,0.9377739432204557,4.69119771118153e-6,0.9406827983126935,1.9546655549354586,4.705749207786353e-6,0.48125000000000207,0.5887742785701213,0.11623614218662655,199900.75050242702
Reef.11.13,1739,Pacuta,Physiology,1 week,HTHC,10,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reef.18,1741,Pacuta,Physiology,Day 1,HTAC,4,High,Ambient,1.4953958209787,1.13818721813356,3.18633764435671,-0.357208602845147,3.17811296493494e-6,1.1710926316461687,3.2699933942960617e-6,NA,NA,NA,NA,0.5952311518360881,0.15591076701773565,358133.0267177106
Reef.35.36,1743,Mcapitata,Physiology,16 week,HTHC,10,High,High,NA,NA,NA,NA,NA,0.7706846864716385,4.8124699773653235e-6,0.5725357569782344,0.7633810093043056,3.5751471253961125e-6,0.7500000000000069,0.24672911512152954,0.14179681247486817,160143.27156250938
Reef.11.13,1748,Pacuta,Physiology,2 week,HTHC,10,High,High,1.8033351355048,1.41758516528014,3.6748808158159,-0.385749970224656,2.30681059214683e-6,1.0145491651736054,1.6509574250792215e-6,0.6384460406718462,1.38204789980735,1.038931643277486e-6,0.46195652173911056,0.5468694630821012,0.19129008368149295,614521.7010214069
Reef.35.36,1749,Mcapitata,Physiology,8 week,HTHC,10,High,High,0.66537799247724,0.507068619542914,3.20302335954086,-0.158309372934327,3.14132441377353e-6,0.8523179096530079,5.280167130828429e-6,1.5315232933790286,1.5270840954271832,9.487890448166547e-6,1.0029069767442007,0.3471478369783854,0.18799316807504013,161418.73704654572
Reef.42.43,1752,Pacuta,Physiology,6 week,ATAC,6,Ambient,Ambient,1.68636978691931,1.34712089219933,3.97089250154002,-0.339248894719985,5.30619485216663e-6,1.7858593043039626,7.034348208239021e-6,0.899889997179404,1.762543166889314,3.544590312358523e-6,0.5105633802816906,0.5609473815522261,0.15237659411029036,253877.0119756461
HIMB,1753,Pacuta,Physiology,2 week,ATAC,8,Ambient,Ambient,2.36176499971419,1.82693279449869,3.41589899913106,-0.5348322052155,3.76518966356945e-6,1.6361168511884367,3.371930409234948e-6,1.4233608122150594,2.5620494619871383,2.933454051607065e-6,0.5555555555555487,0.8270811198090808,0.1514667404018217,485216.6719418307
Reef.42.43,1756,Pacuta,Physiology,4 week,ATAC,6,Ambient,Ambient,1.85510206542415,1.39063728849232,2.99406404437948,-0.464464776931828,4.24693805402652e-6,0.5729866953130565,1.7498732512449075e-6,0.6903909550806787,1.3687751109426405,2.1084200995924514e-6,0.5043859649122522,0.4668264918190036,0.1751268562745782,327444.6848681286
Reef.42.43,1758,Mcapitata,Physiology,1 week,HTAC,7,High,Ambient,1.07920958882344,0.764886878567352,2.43344452567292,-0.314322710256088,1.25839600119381e-6,1.6892079189879179,2.779093939339068e-6,1.5230066195959449,1.2481224980103403,2.5056586690810114e-6,1.2202380952380905,0.5916047939266955,0.23319871253528388,607826.8514340506
Reef.42.43,1760,Mcapitata,Physiology,6 week,HTAC,7,High,Ambient,1.24801857235013,0.955766142171095,3.27034454969488,-0.292252430179037,1.88375236787886e-6,1.4157347623372016,2.790320341330919e-6,1.8604462779164648,1.6371927245665137,3.6668175645087754e-6,1.1363636363636191,0.5198428359709479,0.14537941040065808,507373.5590021641
Reef.42.43,1761,Mcapitata,Physiology,2 week,ATAC,8,Ambient,Ambient,2.03280228492814,1.64643152384522,4.26127359956178,-0.386370761082916,4.22204360318868e-6,2.696521770100411,6.914853321865097e-6,3.110065408699643,2.402257419133432,7.97532820280685e-6,1.2946428571429032,1.0121510159912623,0.21971502746081945,389960.8053252381
Reef.35.36,1764,Pacuta,Physiology,6 week,HTHC,10,High,High,0.857421437429113,0.581100059311601,2.10298625198835,-0.276321378117512,1.43632143018667e-6,0.9954603748443854,2.460507531009506e-6,0.8901021129785613,1.8395443668222888,2.2000905387053613e-6,0.4838709677419542,0.6778621310947368,0.1930416395621208,404575.21966452355
Reef.42.43,1770,Pacuta,Physiology,Day 1,HTAC,7,High,Ambient,1.35922463043015,0.975847782191674,2.54540091994456,-0.383376848238481,2.09560102943852e-6,1.2670751563070115,2.7210025287460392e-6,NA,NA,NA,NA,0.735498692322669,0.14460243482525353,465664.8213006024
Reef.42.43,1772,Pacuta,Physiology,4 week,HTAC,7,High,Ambient,1.09755973869256,0.771401249371878,2.36511167003056,-0.32615848932068,3.87265132662814e-6,0.8174983413155072,4.104071698506112e-6,0.4473704937379578,1.424281571900467,2.2459257582616337e-6,0.3141025641025575,0.3513915063976773,0.11821052723110557,199192.02230630565
Reef.42.43,1774,Mcapitata,Physiology,8 week,ATAC,8,Ambient,Ambient,1.67711176459288,1.24630999983939,2.89300114764509,-0.430801764753494,2.25404661041472e-6,1.8288361898887013,3.307589617021276e-6,1.317849593241351,1.1624109232692623,2.383431416930828e-6,1.1337209302325892,0.5002319655995335,0.2153404043257287,552921.1303836722
Reef.35.36,1778,Pacuta,Physiology,6 week,HTHC,10,High,High,0.663750414645017,0.431968166129368,1.86368097166942,-0.231782248515649,1.27586164745164e-6,0.5141918148873372,1.5187175119963787e-6,0.9621419794552989,2.2594818098175025,2.8417836124944647e-6,0.4258241758241952,0.5701305269688242,0.15500630832309797,338569.7542997472
Reef.11.13,1811,Pacuta,Physiology,4 week,HTHC,10,High,High,0.689415139811794,0.40764777808457,1.44675300782072,-0.281767361727225,2.11367322707499e-6,0.5580117011617133,2.8933173598913542e-6,0.6364716231434323,1.0560714339564652,3.3001358080579835e-6,0.6026785714285969,0.42535549872536593,0.1698077242310562,192862.251786533
Lilipuna.Fringe,1822,Mcapitata,Physiology,6 week,HTHC,10,High,High,1.0192845222629,0.736824186559609,2.60859346755719,-0.282460335703288,6.66169328661363e-7,1.467004870254096,1.3263322082390226e-6,0.6083588099632247,1.946748191882211,5.500226346763451e-7,0.3125000000000173,0.780625456167944,0.1909492076750477,1106061.4084022322
Lilipuna.Fringe,1824,Mcapitata,Physiology,16 week,HTHC,10,High,High,NA,NA,NA,NA,NA,2.905603471156274,4.820350408329561e-6,2.73521989368015,3.2491096918869644,4.537686736079456e-6,0.8418367346938153,0.9460549073481521,0.2630220336747864,602778.4756343426
