"","Site.Name","Plug_ID","Species","ANALYSIS","Timepoint","Treatment","Tank","Temperature","CO2","Bleaching.Score","Blch.Time"
"1597","Lilipuna.Fringe",1586,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",14.1706089468655,"7 week"
"1598","Lilipuna.Fringe",1586,"Mcapitata","Physiology","8 week","HTAC",7,"High","Ambient",13.1502864306175,"8 week"
"1601","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",12.6575513402493,"3 week"
"1602","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",8.07332939877107,"4 week"
"1603","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",14.4102875163352,"5 week"
"1604","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",14.3025277092098,"6 week"
"1605","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-36.3612977563484,"7 week"
"1606","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-47.8690732820583,"8 week"
"1607","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-88.2384754876113,"9 week"
"1608","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-78.3949276761916,"10 week"
"1609","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-58.6199639162398,"11 week"
"1610","Reef.11.13",1589,"Mcapitata","Molecular BB","12 week","HTHC",10,"High","High",-72.2839525495545,"12 week"
"1611","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.6167729480562,"1 week"
"1612","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.2256320303593,"2 week"
"1613","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",9.49972839961599,"3 week"
"1614","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",15.0640355200188,"4 week"
"1615","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.9632824144119,"5 week"
"1616","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.3173163316178,"6 week"
"1617","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",11.4473593347915,"7 week"
"1618","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.4341155904169,"8 week"
"1619","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",15.2472354880921,"9 week"
"1620","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.9603588006732,"10 week"
"1621","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.4434043720518,"11 week"
"1622","Lilipuna.Fringe",1591,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.7367463671035,"12 week"
"1623","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",13.5688216288673,"1 week"
"1624","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",15.0915586728995,"2 week"
"1625","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",14.052777126579,"3 week"
"1626","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",13.5007712616688,"4 week"
"1627","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",14.4931072385333,"5 week"
"1628","Lilipuna.Fringe",1592,"Mcapitata","Physiology","6 week","ATAC",8,"Ambient","Ambient",12.9660644978197,"6 week"
"1633","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",14.6005525321697,"1 week"
"1634","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",14.379014368636,"2 week"
"1635","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",11.6049175395315,"3 week"
"1636","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",13.7684058550111,"4 week"
"1637","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",10.0560463036679,"5 week"
"1638","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",-7.11927748892692,"7 week"
"1639","Reef.35.36",1597,"Mcapitata","Physiology","8 week","HTAC",9,"High","Ambient",3.54220638105231,"8 week"
"1641","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",12.2978029439666,"1 week"
"1642","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",13.5424506870351,"2 week"
"1643","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",15.6517175539828,"3 week"
"1644","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",5.81905250370356,"4 week"
"1645","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",11.7483981474407,"5 week"
"1646","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",12.3837316846306,"6 week"
"1647","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",8.5446053812313,"7 week"
"1648","Reef.42.43",1599,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",13.6730864855129,"8 week"
"1649","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",11.0313818098488,"1 week"
"1650","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",14.3628863860051,"2 week"
"1651","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",13.850815515196,"3 week"
"1652","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",10.6197112873024,"4 week"
"1653","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",14.4306676263354,"5 week"
"1654","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",13.7080433264485,"6 week"
"1655","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",14.1012691305893,"7 week"
"1656","HIMB",1641,"Pacuta","Molecular","8 week","ATAC",6,"Ambient","Ambient",14.4355860999493,"8 week"
"1660","Reef.42.43",1606,"Pacuta","Physiology","4 week","HTAC",4,"High","Ambient",-7.4728397707291,"1 week"
"1661","Reef.42.43",1606,"Pacuta","Physiology","4 week","HTAC",4,"High","Ambient",-23.3150568878157,"2 week"
"1662","Reef.42.43",1606,"Pacuta","Physiology","4 week","HTAC",4,"High","Ambient",-36.1568144113721,"3 week"
"1663","Reef.42.43",1606,"Pacuta","Physiology","4 week","HTAC",4,"High","Ambient",-30.7785808551714,"4 week"
"1664","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",8.85403080583904,"1 week"
"1665","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-26.616005121813,"2 week"
"1666","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-38.0261623498241,"3 week"
"1667","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-64.4655330640773,"4 week"
"1668","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-9.31128567078465,"5 week"
"1669","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-10.7381961760283,"6 week"
"1670","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",-11.7339408207453,"7 week"
"1671","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.1986263740811,"8 week"
"1672","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.837161319321,"9 week"
"1673","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",15.2640109404768,"10 week"
"1674","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.9183820693292,"11 week"
"1675","Reef.35.36",1607,"Pacuta","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.7390963619034,"12 week"
"1676","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",15.2799176795431,"1 week"
"1677","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",10.3342641233561,"2 week"
"1678","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",14.7147826740652,"3 week"
"1679","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",13.9560194802922,"4 week"
"1680","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",6.68250733606834,"5 week"
"1681","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",15.4152419207881,"6 week"
"1682","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",-2.8242203406476,"7 week"
"1683","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",11.8400916741988,"8 week"
"1684","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",6.25820641896752,"9 week"
"1685","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",4.15575882298491,"10 week"
"1686","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",0.296111523652479,"11 week"
"1687","Reef.11.13",1608,"Mcapitata","Physiology","12 week","HTHC",10,"High","High",-8.84425657722714,"12 week"
"1691","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-18.8551939872587,"1 week"
"1692","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-18.1285866940138,"2 week"
"1693","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-36.4687520305946,"3 week"
"1694","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-21.4031857884709,"4 week"
"1695","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-44.0648530853029,"5 week"
"1696","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-23.4652226299561,"6 week"
"1697","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-75.6275499201098,"7 week"
"1698","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-27.5611488736701,"8 week"
"1699","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-56.6001465149596,"9 week"
"1700","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-89.8607099059173,"10 week"
"1701","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-89.0413371483335,"11 week"
"1702","Reef.42.43",1615,"Pacuta","Physiology","12 week","HTAC",4,"High","Ambient",-103.417751812603,"12 week"
"1703","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.7691110993199,"2 week"
"1704","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.3563294797378,"3 week"
"1705","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.8608025220963,"4 week"
"1706","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",12.6207746410946,"5 week"
"1707","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.3478464024505,"6 week"
"1708","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",10.6189656435992,"7 week"
"1709","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",14.1098809143476,"8 week"
"1710","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.4721280023053,"9 week"
"1711","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",-0.857795945997703,"10 week"
"1712","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",14.1221967394027,"11 week"
"1713","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.5691829789005,"12 week"
"1714","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.6807483422656,"13 week"
"1715","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",12.2625374941267,"14 week"
"1716","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.8525919556076,"15 week"
"1717","Reef.42.43",1616,"Mcapitata","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.6090782937159,"16 week"
"1719","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-14.9356854125223,"1 week"
"1720","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",7.95444203467287,"2 week"
"1721","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-8.59011870391496,"3 week"
"1722","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",3.22638536004587,"4 week"
"1723","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-54.9032297984477,"5 week"
"1724","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-37.0878367182544,"6 week"
"1725","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-79.7405469102018,"7 week"
"1726","Reef.42.43",1618,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-88.4318609486708,"8 week"
"1742","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-0.979152143758295,"1 week"
"1743","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-0.619373030501625,"2 week"
"1744","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-24.3156078819499,"3 week"
"1745","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",10.2711017621047,"4 week"
"1746","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-3.90011351205602,"5 week"
"1747","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",9.1446692636584,"6 week"
"1748","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",10.0717054748294,"7 week"
"1749","HIMB",1630,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",7.00569013416496,"8 week"
"1753","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",14.7657286400926,"1 week"
"1754","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",3.51957204333194,"2 week"
"1755","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",5.21648447019312,"3 week"
"1756","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",12.9027753732224,"4 week"
"1757","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",13.8111617312405,"5 week"
"1758","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",4.81642877556791,"6 week"
"1759","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",7.25062917368716,"7 week"
"1760","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",12.604852514499,"8 week"
"1761","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",-27.0936457408609,"9 week"
"1762","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",13.8465787228589,"10 week"
"1763","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",7.05291067425943,"11 week"
"1764","HIMB",1634,"Mcapitata","Physiology","12 week","HTAC",7,"High","Ambient",-5.81426482030499,"12 week"
"1765","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",12.2587307483108,"1 week"
"1766","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",7.31066422471149,"2 week"
"1767","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",6.61804951399803,"3 week"
"1768","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",8.07429365328844,"4 week"
"1769","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-4.9983611516508,"5 week"
"1770","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",-11.4212494553863,"6 week"
"1771","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",0.803639618452845,"7 week"
"1772","HIMB",1636,"Pacuta","Physiology","8 week","ATAC",6,"Ambient","Ambient",7.20219456203218,"8 week"
"1774","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",7.40350642025553,"1 week"
"1775","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",4.86652372975186,"2 week"
"1776","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",15.1797222791328,"3 week"
"1777","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",10.8798333989824,"4 week"
"1778","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",8.55045287352218,"5 week"
"1779","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",14.6401346294356,"6 week"
"1780","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",14.9971111851304,"7 week"
"1781","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",11.9600950835334,"8 week"
"1782","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",-1.42792073575692,"9 week"
"1783","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",13.7128576869797,"10 week"
"1784","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",14.1704478194355,"11 week"
"1785","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",-5.39172838233046,"12 week"
"1786","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",-4.01527346362094,"13 week"
"1787","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",13.4806592155055,"14 week"
"1788","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",9.87097396723364,"15 week"
"1789","Reef.42.43",1638,"Mcapitata","Physiology","16 week","HTAC",7,"High","Ambient",14.0023178764452,"16 week"
"1792","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",12.9982162103641,"2 week"
"1793","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",14.8673396224055,"3 week"
"1794","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",11.4346166320909,"4 week"
"1795","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",15.0962809675094,"5 week"
"1796","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",14.0767189176088,"6 week"
"1797","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",13.1505228032533,"7 week"
"1798","Reef.18",2554,"Mcapitata","Molecular","8 week","ATHC",12,"Ambient","High",12.9219273990798,"8 week"
"1802","Reef.35.36",1594,"Pacuta","Molecular","6 week","ATAC",8,"Ambient","Ambient",11.3052388543892,"1 week"
"1803","Reef.35.36",1594,"Pacuta","Molecular","6 week","ATAC",8,"Ambient","Ambient",10.70782229481,"2 week"
"1804","Reef.35.36",1594,"Pacuta","Molecular","6 week","ATAC",8,"Ambient","Ambient",12.2272406375468,"4 week"
"1805","Reef.35.36",1594,"Pacuta","Molecular","6 week","ATAC",8,"Ambient","Ambient",10.3322834160836,"5 week"
"1806","Reef.35.36",1594,"Pacuta","Molecular","6 week","ATAC",8,"Ambient","Ambient",12.7545998942151,"6 week"
"1809","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",10.3350402665866,"1 week"
"1810","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",14.4179339162022,"2 week"
"1811","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",-32.5057834747926,"3 week"
"1812","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",9.99697008840553,"4 week"
"1813","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",14.7353295780698,"5 week"
"1814","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",11.929025537834,"6 week"
"1815","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",14.3381271640478,"7 week"
"1816","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",11.5547799434434,"8 week"
"1817","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",15.1998888860177,"9 week"
"1818","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",12.9602410912365,"10 week"
"1819","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",14.0916435618412,"11 week"
"1820","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",15.1310688020461,"12 week"
"1821","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",13.666702249657,"13 week"
"1822","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",15.2285707345499,"14 week"
"1823","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",14.2537806180698,"15 week"
"1824","HIMB",1649,"Mcapitata","Physiology","16 week","ATAC",8,"Ambient","Ambient",4.30609052782683,"16 week"
"1829","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",14.2740659001674,"1 week"
"1830","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.1298016907145,"2 week"
"1831","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",2.66322451381415,"3 week"
"1832","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",15.2837292740139,"4 week"
"1833","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.4182103744398,"5 week"
"1834","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",11.7564490961961,"6 week"
"1835","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",15.3858109976374,"7 week"
"1836","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.0763356370128,"8 week"
"1837","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.9281155893967,"9 week"
"1838","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.7218637142541,"10 week"
"1839","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",12.8186744793977,"11 week"
"1840","HIMB",1654,"Mcapitata","Molecular BB","12 week","ATAC",8,"Ambient","Ambient",13.2603517658342,"12 week"
"1843","Lilipuna.Fringe",1679,"Mcapitata","Physiology","4 week","ATAC",8,"Ambient","Ambient",13.2060472336895,"1 week"
"1844","Lilipuna.Fringe",1679,"Mcapitata","Physiology","4 week","ATAC",8,"Ambient","Ambient",10.3649522863861,"2 week"
"1845","Lilipuna.Fringe",1679,"Mcapitata","Physiology","4 week","ATAC",8,"Ambient","Ambient",-1.89654169002589,"3 week"
"1846","Lilipuna.Fringe",1679,"Mcapitata","Physiology","4 week","ATAC",8,"Ambient","Ambient",11.3732674006907,"4 week"
"1848","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",7.87096255806973,"1 week"
"1849","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-7.4012932865667,"2 week"
"1850","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-34.2669484399476,"3 week"
"1851","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",10.0196948475951,"4 week"
"1852","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-1.79115713887727,"5 week"
"1853","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-6.0776542911093,"6 week"
"1854","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",-22.8331738846938,"7 week"
"1855","Reef.11.13",1686,"Pacuta","Physiology","8 week","ATAC",8,"Ambient","Ambient",0.83016585679032,"8 week"
"1857","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",9.65389800933668,"2 week"
"1858","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",12.9096046248196,"3 week"
"1859","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",13.7083707612844,"5 week"
"1860","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",12.2630953524724,"6 week"
"1861","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",15.451451121053,"7 week"
"1862","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",11.5815685961525,"8 week"
"1863","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",-55.3963825839246,"9 week"
"1864","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",2.89277593969383,"10 week"
"1865","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",-8.67777843770661,"11 week"
"1866","Reef.35.36",1688,"Mcapitata","Physiology","12 week","HTAC",9,"High","Ambient",-12.1332344122557,"12 week"
"1868","Reef.11.13",1690,"Pacuta","Physiology","2 week","ATAC",8,"Ambient","Ambient",12.8344342450988,"1 week"
"1869","Reef.11.13",1690,"Pacuta","Physiology","2 week","ATAC",8,"Ambient","Ambient",-12.7791977118064,"2 week"
