Date,Calib.Date,Time,Timepoint,Sample.ID,Treatment,Type,TA.Run,Temperature,pH.MV,Salinity,Period1,Period2,Notes
20181103,20181101,13:45,11/3/18,Tank12,ATHC,Tank,Yes,26.98,-48,34.15,Treatment,Chronic,
20181103,20181103,16:49,11/3/18,Tank1,ATAC,Tank,No,26.89,-60.5,34.13,Treatment,Chronic,
20181103,20181103,16:53,11/3/18,Tank2,HTHC,Tank,No,30.02,-40.9,34.7,Treatment,Chronic,
20181103,20181103,16:50,11/3/18,Tank3,ATHC,Tank,No,26.93,-41.1,34.31,Treatment,Chronic,
20181103,20181103,16:54,11/3/18,Tank4,HTAC,Tank,No,29.24,-56.5,34.5,Treatment,Chronic,
20181103,20181103,16:55,11/3/18,Tank5,HTHC,Tank,No,29.7,-37.2,34.48,Treatment,Chronic,
20181103,20181103,16:57,11/3/18,Tank6,ATAC,Tank,No,26.56,-59.6,34.03,Treatment,Chronic,
20181103,20181103,16:47,11/3/18,Tank7,HTAC,Tank,No,29.09,-57.9,34.36,Treatment,Chronic,
20181103,20181103,16:44,11/3/18,Tank8,ATAC,Tank,No,26.95,-56.3,34.39,Treatment,Chronic,
20181103,20181103,16:45,11/3/18,Tank9,HTAC,Tank,No,29.87,-61.6,34.53,Treatment,Chronic,
20181103,20181103,16:40,11/3/18,Tank10,HTHC,Tank,No,28.11,-38.9,34.51,Treatment,Chronic,
20181103,20181103,16:37,11/3/18,Tank11,ATHC,Tank,No,26.74,-38.4,34.21,Treatment,Chronic,
20181103,20181103,16:42,11/3/18,Tank12,ATHC,Tank,No,26.77,-45.6,34.23,Treatment,Chronic,
20181104,20181103,7:43,11/4/18,Tank1,ATAC,Tank,No,26.45,-51.7,33.96,Treatment,Chronic,
20181104,20181103,7:44,11/4/18,Tank2,HTHC,Tank,No,29.47,-37.7,34.29,Treatment,Chronic,
20181104,20181103,7:41,11/4/18,Tank3,ATHC,Tank,No,26.67,-37.9,33.98,Treatment,Chronic,
20181104,20181103,7:40,11/4/18,Tank4,HTAC,Tank,No,29.32,-51,34.53,Treatment,Chronic,
20181104,20181103,7:38,11/4/18,Tank5,HTHC,Tank,No,29.43,-35.5,34.49,Treatment,Chronic,
20181104,20181103,7:37,11/4/18,Tank6,ATAC,Tank,No,26.46,-52.1,34.18,Treatment,Chronic,
20181104,20181103,7:45,11/4/18,Tank7,HTAC,Tank,No,28.8,-50.8,34.35,Treatment,Chronic,
20181104,20181103,7:45,11/4/18,Tank8,ATAC,Tank,No,26.12,-49.1,33.83,Treatment,Chronic,
20181104,20181103,7:42,11/4/18,Tank9,HTAC,Tank,No,29.92,-50.5,34.53,Treatment,Chronic,
20181104,20181103,7:42,11/4/18,Tank10,HTHC,Tank,No,29.22,-40.3,34.21,Treatment,Chronic,
20181104,20181103,7:38,11/4/18,Tank11,ATHC,Tank,No,25.94,-34,33.98,Treatment,Chronic,
20181104,20181103,7:39,11/4/18,Tank12,ATHC,Tank,No,26.51,-40,34.2,Treatment,Chronic,
20181105,20181103,8:32,11/5/18,Tank1,ATAC,Tank,No,26.33,-49.4,33.95,Treatment,Chronic,
20181105,20181103,8:33,11/5/18,Tank2,HTHC,Tank,No,29.48,-42.3,34.32,Treatment,Chronic,
20181105,20181103,8:36,11/5/18,Tank3,ATHC,Tank,No,26.46,-43,34.05,Treatment,Chronic,
20181105,20181103,8:37,11/5/18,Tank4,HTAC,Tank,No,29.14,-48.4,34.35,Treatment,Chronic,
20181105,20181103,8:41,11/5/18,Tank5,HTHC,Tank,No,29.55,-35.8,34.34,Treatment,Chronic,
20181105,20181103,8:41,11/5/18,Tank6,ATAC,Tank,No,26.03,-49.7,33.84,Treatment,Chronic,
20181105,20181103,8:31,11/5/18,Tank7,HTAC,Tank,No,29.54,-48,34.26,Treatment,Chronic,
20181105,20181103,8:35,11/5/18,Tank8,ATAC,Tank,No,26.27,-48.7,33.91,Treatment,Chronic,
20181105,20181103,8:35,11/5/18,Tank9,HTAC,Tank,No,29.57,-47.9,34.16,Treatment,Chronic,
20181105,20181103,8:40,11/5/18,Tank10,HTHC,Tank,No,29.25,-42.9,34.17,Treatment,Chronic,
20181105,20181103,8:42,11/5/18,Tank11,ATHC,Tank,No,26.13,-33.5,33.76,Treatment,Chronic,
20181105,20181103,8:43,11/5/18,Tank12,ATHC,Tank,No,26.29,-36.2,34.04,Treatment,Chronic,
20181106,20181103,12:27,11/6/18,Tank1,ATAC,Tank,No,27.12,-61,34.01,Treatment,Chronic,
20181106,20181103,12:25,11/6/18,Tank2,HTHC,Tank,No,29.99,-34.4,34.31,Treatment,Chronic,
20181106,20181103,12:20,11/6/18,Tank3,ATHC,Tank,No,27.14,-31.7,34.08,Treatment,Chronic,
20181106,20181103,12:18,11/6/18,Tank4,HTAC,Tank,No,28.93,-63.1,34.38,Treatment,Chronic,
20181106,20181103,12:16,11/6/18,Tank5,HTHC,Tank,No,29.61,-39.4,34.55,Treatment,Chronic,
20181106,20181103,12:16,11/6/18,Tank6,ATAC,Tank,No,26.58,-60.7,34.01,Treatment,Chronic,
20181106,20181103,12:28,11/6/18,Tank7,HTAC,Tank,No,29.51,-67.4,34.45,Treatment,Chronic,
20181106,20181103,12:24,11/6/18,Tank8,ATAC,Tank,No,27.25,-64.9,34.38,Treatment,Chronic,
20181106,20181103,12:22,11/6/18,Tank9,HTAC,Tank,No,29.72,-63.6,34.28,Treatment,Chronic,
20181106,20181103,12:19,11/6/18,Tank10,HTHC,Tank,No,29.49,-34,34.55,Treatment,Chronic,
20181106,20181103,12:15,11/6/18,Tank11,ATHC,Tank,No,26.76,-38.1,34.2,Treatment,Chronic,
20181106,20181103,12:14,11/6/18,Tank12,ATHC,Tank,No,26.75,-43.4,34.12,Treatment,Chronic,
20181107,20181103,8:27,11/7/18,Tank1,ATAC,Tank,No,26.4,-52.8,34.08,Treatment,Chronic,
20181107,20181103,8:27,11/7/18,Tank2,HTHC,Tank,No,29.5,-45.9,34.44,Treatment,Chronic,
20181107,20181103,8:32,11/7/18,Tank3,ATHC,Tank,No,26.56,-49.8,34.22,Treatment,Chronic,
20181107,20181103,8:30,11/7/18,Tank4,HTAC,Tank,No,29.22,-51.7,34.52,Treatment,Chronic,
20181107,20181103,8:35,11/7/18,Tank5,HTHC,Tank,No,29.68,-37.9,34.81,Treatment,Chronic,
20181107,20181103,8:36,11/7/18,Tank6,ATAC,Tank,No,26.5,-53.3,34.12,Treatment,Chronic,
20181107,20181103,8:26,11/7/18,Tank7,HTAC,Tank,No,29.2,-52.2,34.67,Treatment,Chronic,
20181107,20181103,8:29,11/7/18,Tank8,ATAC,Tank,No,26.14,-51.5,34.03,Treatment,Chronic,
20181107,20181103,8:28,11/7/18,Tank9,HTAC,Tank,No,29.49,-51.3,34.45,Treatment,Chronic,
20181107,20181103,8:31,11/7/18,Tank10,HTHC,Tank,No,29.41,-33.6,34.6,Treatment,Chronic,
20181107,20181103,8:34,11/7/18,Tank11,ATHC,Tank,No,26.29,-34.1,34.25,Treatment,Chronic,
20181107,20181103,8:34,11/7/18,Tank12,ATHC,Tank,No,26.5,-41.8,34.13,Treatment,Chronic,
20181107,20181103,14:38,11/7/18,Tank1,ATAC,Tank,Yes,27.78,-67,33.79,Treatment,Chronic,
20181107,20181103,14:36,11/7/18,Tank2,HTHC,Tank,Yes,29.55,-22.3,34.3,Treatment,Chronic,Binder says temp is 27.55 but it shouldn't be this low. Apex says it never got this low. Looks like typo for 29.55
20181107,20181103,14:33,11/7/18,Tank3,ATHC,Tank,Yes,27.7,-36.6,33.69,Treatment,Chronic,
20181107,20181103,14:29,11/7/18,Tank4,HTAC,Tank,Yes,29.46,-67.2,33.96,Treatment,Chronic,
20181107,20181103,14:26,11/7/18,Tank5,HTHC,Tank,Yes,29.58,-39.9,34.07,Treatment,Chronic,
20181107,20181103,14:23,11/7/18,Tank6,ATAC,Tank,Yes,27.12,-67.5,33.87,Treatment,Chronic,
20181107,20181103,14:40,11/7/18,Tank7,HTAC,Tank,Yes,29.51,-70.3,33.94,Treatment,Chronic,
20181107,20181103,14:41,11/7/18,Tank8,ATAC,Tank,Yes,27.83,-66.9,33.78,Treatment,Chronic,
20181107,20181103,14:46,11/7/18,Tank9,HTAC,Tank,Yes,29.57,-72.3,34.25,Treatment,Chronic,
20181107,20181103,14:54,11/7/18,Tank10,HTHC,Tank,Yes,29.2,-39.8,33.89,Treatment,Chronic,
20181107,20181103,14:48,11/7/18,Tank11,ATHC,Tank,Yes,27.4,-38.9,34.08,Treatment,Chronic,
20181107,20181103,14:51,11/7/18,Tank12,ATHC,Tank,Yes,27.62,-44.9,33.81,Treatment,Chronic,
20181108,20181107,8:30,11/8/18,Tank1,ATAC,Tank,No,26.67,-52.6,34.09,Treatment,Chronic,
20181108,20181107,8:31,11/8/18,Tank2,HTHC,Tank,No,29.59,-40.7,34.36,Treatment,Chronic,
20181108,20181107,8:26,11/8/18,Tank3,ATHC,Tank,No,26.67,-42.6,33.86,Treatment,Chronic,
20181108,20181107,8:27,11/8/18,Tank4,HTAC,Tank,No,29.15,-51.7,34.36,Treatment,Chronic,
20181108,20181107,8:33,11/8/18,Tank5,HTHC,Tank,No,29.7,-36.4,34.34,Treatment,Chronic,
20181108,20181107,8:34,11/8/18,Tank6,ATAC,Tank,No,26.6,-53.1,33.86,Treatment,Chronic,
20181108,20181107,8:32,11/8/18,Tank7,HTAC,Tank,No,29.17,-51.4,34.25,Treatment,Chronic,
20181108,20181107,8:29,11/8/18,Tank8,ATAC,Tank,No,26.54,-52.2,33.76,Treatment,Chronic,
20181108,20181107,8:28,11/8/18,Tank9,HTAC,Tank,No,29.8,-50.6,34.28,Treatment,Chronic,
20181108,20181107,9:25,11/8/18,Tank10,HTHC,Tank,No,29.25,-46.5,34.13,Treatment,Chronic,
20181108,20181107,8:36,11/8/18,Tank11,ATHC,Tank,No,26.5,-33.2,34.1,Treatment,Chronic,
20181108,20181107,8:35,11/8/18,Tank12,ATHC,Tank,No,26.68,-46.8,34.14,Treatment,Chronic,
20181109,20181107,8:44,11/9/18,Tank1,ATAC,Tank,No,26.89,-54.7,33.93,Treatment,Chronic,
20181109,20181107,8:45,11/9/18,Tank2,HTHC,Tank,No,29.38,-26.1,34.21,Treatment,Chronic,
20181109,20181107,8:42,11/9/18,Tank3,ATHC,Tank,No,26.82,-31.7,33.71,Treatment,Chronic,
20181109,20181107,8:41,11/9/18,Tank4,HTAC,Tank,No,29.42,-54.1,34.04,Treatment,Chronic,
20181109,20181107,8:37,11/9/18,Tank5,HTHC,Tank,No,29.76,-34,34.45,Treatment,Chronic,
20181109,20181107,8:38,11/9/18,Tank6,ATAC,Tank,No,26.79,-55.3,33.84,Treatment,Chronic,
20181109,20181107,8:46,11/9/18,Tank7,HTAC,Tank,No,29.89,-53.8,34.29,Treatment,Chronic,
20181109,20181107,8:43,11/9/18,Tank8,ATAC,Tank,No,26.87,-54.9,33.94,Treatment,Chronic,
20181109,20181107,8:39,11/9/18,Tank9,HTAC,Tank,No,29.78,-52,34.39,Treatment,Chronic,
20181109,20181107,8:40,11/9/18,Tank10,HTHC,Tank,No,29.08,-48.8,34.07,Treatment,Chronic,
20181109,20181107,8:36,11/9/18,Tank11,ATHC,Tank,No,26.76,-30.1,33.97,Treatment,Chronic,
20181109,20181107,8:35,11/9/18,Tank12,ATHC,Tank,No,26.88,-41,34.05,Treatment,Chronic,
20181110,20181107,11:06,11/10/18,Tank1,ATAC,Tank,Yes,25.87,-57.7,32.52,Treatment,Chronic,
20181110,20181107,11:04,11/10/18,Tank2,HTHC,Tank,Yes,29.85,-41.1,32.62,Treatment,Chronic,
20181110,20181107,11:02,11/10/18,Tank3,ATHC,Tank,Yes,26.23,-39.2,32.68,Treatment,Chronic,
20181110,20181107,10:52,11/10/18,Tank4,HTAC,Tank,Yes,29.07,-56.3,32.82,Treatment,Chronic,
20181110,20181107,10:54,11/10/18,Tank5,HTHC,Tank,Yes,29.56,-33.8,32.55,Treatment,Chronic,
20181110,20181107,10:56,11/10/18,Tank6,ATAC,Tank,Yes,26.2,-58.2,32.58,Treatment,Chronic,
20181110,20181107,10:39,11/10/18,Tank7,HTAC,Tank,Yes,29.71,-56.8,32.65,Treatment,Chronic,
20181110,20181107,10:35,11/10/18,Tank8,ATAC,Tank,Yes,26.16,-57.8,32.28,Treatment,Chronic,
20181110,20181107,10:30,11/10/18,Tank9,HTAC,Tank,Yes,29.8,-55.9,33,Treatment,Chronic,
20181110,20181107,10:42,11/10/18,Tank10,HTHC,Tank,Yes,28.92,-29.3,32.54,Treatment,Chronic,
20181110,20181107,10:50,11/10/18,Tank11,ATHC,Tank,Yes,26.03,-35.3,32.34,Treatment,Chronic,
20181110,20181107,10:46,11/10/18,Tank12,ATHC,Tank,Yes,25.75,-58.7,32.28,Treatment,Chronic,
20181110,20181110,14:32,11/10/18,Tank1,ATAC,Tank,No,25.73,-58.2,32.31,Treatment,Chronic,
20181110,20181110,14:40,11/10/18,Tank2,HTHC,Tank,No,29.42,-52.7,32.24,Treatment,Chronic,
20181110,20181110,14:44,11/10/18,Tank3,ATHC,Tank,No,26,-39.2,32.31,Treatment,Chronic,
20181110,20181110,14:43,11/10/18,Tank4,HTAC,Tank,No,28.69,-57.4,32.33,Treatment,Chronic,
20181110,20181110,14:48,11/10/18,Tank5,HTHC,Tank,No,29.62,-38.9,32.48,Treatment,Chronic,
20181110,20181110,14:46,11/10/18,Tank6,ATAC,Tank,No,26.03,-59.8,32.28,Treatment,Chronic,
20181110,20181110,15:01,11/10/18,Tank7,HTAC,Tank,No,29.72,-60,32.26,Treatment,Chronic,
20181110,20181110,14:56,11/10/18,Tank8,ATAC,Tank,No,25.91,-60.5,31.78,Treatment,Chronic,
20181110,20181110,14:55,11/10/18,Tank9,HTAC,Tank,No,29.79,-58.7,32.29,Treatment,Chronic,
20181110,20181110,14:53,11/10/18,Tank10,HTHC,Tank,No,28.83,-23.6,32.14,Treatment,Chronic,
20181110,20181110,14:50,11/10/18,Tank11,ATHC,Tank,No,25.83,-39.2,32.01,Treatment,Chronic,
20181110,20181110,15:05,11/10/18,Tank12,ATHC,Tank,No,25.52,-60.8,32.25,Treatment,Chronic,
20181111,20181110,10:56,11/11/18,Tank1,ATAC,Tank,No,24.94,-58.1,31.41,Treatment,Chronic,
20181111,20181110,10:54,11/11/18,Tank2,HTHC,Tank,No,29.2,-31.6,31.8,Treatment,Chronic,
20181111,20181110,10:53,11/11/18,Tank3,ATHC,Tank,No,25.31,-39.1,31.29,Treatment,Chronic,
20181111,20181110,10:51,11/11/18,Tank4,HTAC,Tank,No,29.3,-60.5,31.83,Treatment,Chronic,
20181111,20181110,10:47,11/11/18,Tank5,HTHC,Tank,No,29.32,-28.4,31.8,Treatment,Chronic,
20181111,20181110,10:50,11/11/18,Tank6,ATAC,Tank,No,25.36,-60.1,31.47,Treatment,Chronic,
20181111,20181110,10:56,11/11/18,Tank7,HTAC,Tank,No,29.5,-60.5,32.01,Treatment,Chronic,
20181111,20181110,10:54,11/11/18,Tank8,ATAC,Tank,No,25.42,-60.9,31.55,Treatment,Chronic,
20181111,20181110,10:52,11/11/18,Tank9,HTAC,Tank,No,29.5,-61.4,31.66,Treatment,Chronic,
20181111,20181110,10:46,11/11/18,Tank10,HTHC,Tank,No,28.66,-27.3,31.64,Treatment,Chronic,
20181111,20181110,10:48,11/11/18,Tank11,ATHC,Tank,No,25.68,-35.8,31.3,Treatment,Chronic,
20181111,20181110,10:49,11/11/18,Tank12,ATHC,Tank,No,25.31,-60.8,31.46,Treatment,Chronic,
20181112,20181110,14:04,11/12/18,Tank1,ATAC,Tank,No,26.46,-63.9,32.43,Treatment,Chronic,
20181112,20181110,14:05,11/12/18,Tank2,HTHC,Tank,No,29.48,-44.5,32.96,Treatment,Chronic,
20181112,20181110,14:07,11/12/18,Tank3,ATHC,Tank,No,26.43,-40.2,32.5,Treatment,Chronic,
20181112,20181110,14:08,11/12/18,Tank4,HTAC,Tank,No,29.32,-68.1,32.83,Treatment,Chronic,
20181112,20181110,14:10,11/12/18,Tank5,HTHC,Tank,No,29.5,-39.9,32.79,Treatment,Chronic,
20181112,20181110,14:12,11/12/18,Tank6,ATAC,Tank,No,26.23,-60.5,32.62,Treatment,Chronic,
20181112,20181110,14:03,11/12/18,Tank7,HTAC,Tank,No,29.59,-68.1,33.03,Treatment,Chronic,
20181112,20181110,14:06,11/12/18,Tank8,ATAC,Tank,No,26.63,-69.1,32.41,Treatment,Chronic,
20181112,20181110,14:06,11/12/18,Tank9,HTAC,Tank,No,29.52,-65.7,33,Treatment,Chronic,
20181112,20181110,14:09,11/12/18,Tank10,HTHC,Tank,No,29.51,-33,32.71,Treatment,Chronic,
20181112,20181110,14:11,11/12/18,Tank11,ATHC,Tank,No,26.16,-40.8,32.51,Treatment,Chronic,
20181112,20181110,14:12,11/12/18,Tank12,ATHC,Tank,No,26.12,-42.4,32.62,Treatment,Chronic,
20181113,20181113,9:33,11/13/18,Tank1,ATAC,Tank,No,25.78,-55.6,33.16,Treatment,Chronic,
20181113,20181113,9:34,11/13/18,Tank2,HTHC,Tank,No,28.7,-18.1,33.32,Treatment,Chronic,
20181113,20181113,9:30,11/13/18,Tank3,ATHC,Tank,No,25.6,-38.3,33.91,Treatment,Chronic,
20181113,20181113,9:31,11/13/18,Tank4,HTAC,Tank,No,29.19,-55.5,33.33,Treatment,Chronic,
20181113,20181113,9:25,11/13/18,Tank5,HTHC,Tank,No,29.11,-37.1,33.47,Treatment,Chronic,
20181113,20181113,9:24,11/13/18,Tank6,ATAC,Tank,No,25.99,-57.2,33.18,Treatment,Chronic,
20181113,20181113,9:35,11/13/18,Tank7,HTAC,Tank,No,29.51,-55.2,33.32,Treatment,Chronic,
20181113,20181113,9:32,11/13/18,Tank8,ATAC,Tank,No,25.66,-56.1,32.94,Treatment,Chronic,
20181113,20181113,9:29,11/13/18,Tank9,HTAC,Tank,No,29.74,-55.2,33.23,Treatment,Chronic,
20181113,20181113,9:28,11/13/18,Tank10,HTHC,Tank,No,29.48,-32.3,33.21,Treatment,Chronic,
20181113,20181113,9:26,11/13/18,Tank11,ATHC,Tank,No,25.61,-31.4,33.09,Treatment,Chronic,
20181113,20181113,9:25,11/13/18,Tank12,ATHC,Tank,No,25.41,-32.9,32.89,Treatment,Chronic,
20181114,20181114,9:10,11/14/18,Tank1,ATAC,Tank,No,25.73,-57.3,33.04,Treatment,Chronic,
20181114,20181114,9:10,11/14/18,Tank2,HTHC,Tank,No,28.91,-40.1,33.3,Treatment,Chronic,
20181114,20181114,9:07,11/14/18,Tank3,ATHC,Tank,No,25.72,-37.4,32.8,Treatment,Chronic,
20181114,20181114,9:08,11/14/18,Tank4,HTAC,Tank,No,29.44,-56.3,33.29,Treatment,Chronic,
20181114,20181114,9:04,11/14/18,Tank5,HTHC,Tank,No,29.8,-37.6,33.45,Treatment,Chronic,
20181114,20181114,9:04,11/14/18,Tank6,ATAC,Tank,No,25.68,-58.1,32.84,Treatment,Chronic,
20181114,20181114,9:11,11/14/18,Tank7,HTAC,Tank,No,29.6,-56.4,33.35,Treatment,Chronic,
20181114,20181114,9:09,11/14/18,Tank8,ATAC,Tank,No,25.79,-57.6,32.78,Treatment,Chronic,
20181114,20181114,9:05,11/14/18,Tank9,HTAC,Tank,No,29.93,-55.6,33.7,Treatment,Chronic,
20181114,20181114,9:06,11/14/18,Tank10,HTHC,Tank,No,29.56,-33.6,33.25,Treatment,Chronic,
20181114,20181114,9:03,11/14/18,Tank11,ATHC,Tank,No,25.64,-35.8,33.11,Treatment,Chronic,
20181114,20181114,9:02,11/14/18,Tank12,ATHC,Tank,No,25.62,-33.7,33.19,Treatment,Chronic,
20181114,20181114,13:07,11/14/18,Tank1,ATAC,Tank,Yes,26.58,-66.8,32.99,Treatment,Chronic,
20181114,20181114,13:06,11/14/18,Tank2,HTHC,Tank,Yes,29.83,-61.6,33.27,Treatment,Chronic,
20181114,20181114,13:11,11/14/18,Tank3,ATHC,Tank,Yes,26.74,-32.9,33.2,Treatment,Chronic,
20181114,20181114,13:03,11/14/18,Tank4,HTAC,Tank,Yes,29.88,-69.9,33.28,Treatment,Chronic,
20181114,20181114,13:02,11/14/18,Tank5,HTHC,Tank,Yes,29.51,-43.6,33.34,Treatment,Chronic,
20181114,20181114,13:00,11/14/18,Tank6,ATAC,Tank,Yes,26.35,-65.9,32.91,Treatment,Chronic,
20181114,20181114,12:42,11/14/18,Tank7,HTAC,Tank,Yes,29.72,-68.7,33.25,Treatment,Chronic,
20181114,20181114,12:44,11/14/18,Tank8,ATAC,Tank,Yes,26.93,-69.1,32.99,Treatment,Chronic,
20181114,20181114,12:46,11/14/18,Tank9,HTAC,Tank,Yes,29.77,-67.3,33.31,Treatment,Chronic,
20181114,20181114,12:54,11/14/18,Tank10,HTHC,Tank,Yes,29.67,-33.7,33.49,Treatment,Chronic,
20181114,20181114,12:53,11/14/18,Tank11,ATHC,Tank,Yes,26.42,-38.4,33.09,Treatment,Chronic,
20181114,20181114,12:51,11/14/18,Tank12,ATHC,Tank,Yes,26.46,-38.8,32.91,Treatment,Chronic,
20181114,20181114,15:44,11/14/18,Tank1,ATAC,Tank,No,26.48,-66.4,33.23,Treatment,Chronic,
20181114,20181114,15:42,11/14/18,Tank2,HTHC,Tank,No,29.81,-17.1,33.36,Treatment,Chronic,
20181114,20181114,15:40,11/14/18,Tank3,ATHC,Tank,No,26.67,-40.2,33,Treatment,Chronic,
20181114,20181114,15:46,11/14/18,Tank4,HTAC,Tank,No,29.47,-70.3,33.53,Treatment,Chronic,
20181114,20181114,15:48,11/14/18,Tank5,HTHC,Tank,No,29.47,-34.4,33.29,Treatment,Chronic,
20181114,20181114,15:50,11/14/18,Tank6,ATAC,Tank,No,26.59,-67.7,33.03,Treatment,Chronic,
20181114,20181114,15:59,11/14/18,Tank7,HTAC,Tank,No,29.89,-64.8,33.55,Treatment,Chronic,
20181114,20181114,15:57,11/14/18,Tank8,ATAC,Tank,No,26.52,-65.7,32.99,Treatment,Chronic,
20181114,20181114,15:56,11/14/18,Tank9,HTAC,Tank,No,29.67,-63.9,33.25,Treatment,Chronic,
20181114,20181114,15:54,11/14/18,Tank10,HTHC,Tank,No,29.7,-36.9,33.54,Treatment,Chronic,
20181114,20181114,15:53,11/14/18,Tank11,ATHC,Tank,No,26.56,-39.8,33.16,Treatment,Chronic,
20181114,20181114,15:51,11/14/18,Tank12,ATHC,Tank,No,26.81,-42.5,33.19,Treatment,Chronic,
20181115,20181114,8:23,11/15/18,Tank1,ATAC,Tank,No,26,-58.4,32.77,Treatment,Chronic,
20181115,20181114,8:24,11/15/18,Tank2,HTHC,Tank,No,29.21,-15.3,33.1,Treatment,Chronic,
20181115,20181114,8:27,11/15/18,Tank3,ATHC,Tank,No,25.89,-40.3,32.77,Treatment,Chronic,
20181115,20181114,8:26,11/15/18,Tank4,HTAC,Tank,No,29.37,-56.7,33.19,Treatment,Chronic,
20181115,20181114,8:31,11/15/18,Tank5,HTHC,Tank,No,30.15,-31.4,33.36,Treatment,Chronic,
20181115,20181114,8:32,11/15/18,Tank6,ATAC,Tank,No,25.91,-58.4,32.58,Treatment,Chronic,
20181115,20181114,8:22,11/15/18,Tank7,HTAC,Tank,No,29.88,-56.5,33.38,Treatment,Chronic,
20181115,20181114,8:25,11/15/18,Tank8,ATAC,Tank,No,25.96,-57.8,32.8,Treatment,Chronic,
20181115,20181114,8:28,11/15/18,Tank9,HTAC,Tank,No,30.13,-56.6,33.13,Treatment,Chronic,
20181115,20181114,8:27,11/15/18,Tank10,HTHC,Tank,No,29.74,-34.1,33.29,Treatment,Chronic,
20181115,20181114,8:30,11/15/18,Tank11,ATHC,Tank,No,25.87,-37.4,32.94,Treatment,Chronic,
20181115,20181114,8:29,11/15/18,Tank12,ATHC,Tank,No,25.85,-35.7,32.62,Treatment,Chronic,
20181116,20181114,18:39,11/16/18,Tank1,ATAC,Tank,No,25.96,-62.7,32.81,Treatment,Chronic,
20181116,20181114,18:38,11/16/18,Tank2,HTHC,Tank,No,29.43,-38.8,33.04,Treatment,Chronic,
20181116,20181114,18:32,11/16/18,Tank3,ATHC,Tank,No,25.98,-34.1,32.49,Treatment,Chronic,
20181116,20181114,18:34,11/16/18,Tank4,HTAC,Tank,No,29.39,-63.6,33.15,Treatment,Chronic,
20181116,20181114,18:34,11/16/18,Tank5,HTHC,Tank,No,29.73,-35.5,32.99,Treatment,Chronic,
20181116,20181114,18:37,11/16/18,Tank6,ATAC,Tank,No,25.93,-64.6,32.8,Treatment,Chronic,
20181116,20181114,18:40,11/16/18,Tank7,HTAC,Tank,No,29.91,-62.1,33.13,Treatment,Chronic,
20181116,20181114,18:39,11/16/18,Tank8,ATAC,Tank,No,26.01,-63.4,32.67,Treatment,Chronic,
20181116,20181114,18:30,11/16/18,Tank9,HTAC,Tank,No,29.53,-61.7,33.12,Treatment,Chronic,
20181116,20181114,18:31,11/16/18,Tank10,HTHC,Tank,No,29.7,-36.7,32.91,Treatment,Chronic,
20181116,20181114,18:35,11/16/18,Tank11,ATHC,Tank,No,26.06,-39.7,32.65,Treatment,Chronic,
20181116,20181114,18:36,11/16/18,Tank12,ATHC,Tank,No,26.06,-40.6,32.78,Treatment,Chronic,
20181117,20181114,9:20,11/17/18,Tank1,ATAC,Tank,No,25.67,-59.8,32.78,Treatment,Chronic,
20181117,20181114,9:21,11/17/18,Tank2,HTHC,Tank,No,28.64,-39.6,33.19,Treatment,Chronic,
20181117,20181114,9:24,11/17/18,Tank3,ATHC,Tank,No,25.61,-29.2,32.83,Treatment,Chronic,
20181117,20181114,9:23,11/17/18,Tank4,HTAC,Tank,No,29.45,-58.8,33.3,Treatment,Chronic,
20181117,20181114,9:28,11/17/18,Tank5,HTHC,Tank,No,30.19,-32.1,33.56,Treatment,Chronic,
20181117,20181114,9:29,11/17/18,Tank6,ATAC,Tank,No,25.54,-61,32.8,Treatment,Chronic,
20181117,20181114,9:20,11/17/18,Tank7,HTAC,Tank,No,29.81,-58.3,33.19,Treatment,Chronic,
20181117,20181114,9:22,11/17/18,Tank8,ATAC,Tank,No,25.61,-60,32.86,Treatment,Chronic,
20181117,20181114,9:25,11/17/18,Tank9,HTAC,Tank,No,29.55,-59,33.45,Treatment,Chronic,
20181117,20181114,9:26,11/17/18,Tank10,HTHC,Tank,No,29.59,-28.9,33.17,Treatment,Chronic,
20181117,20181114,9:27,11/17/18,Tank11,ATHC,Tank,No,25.71,-35.5,32.94,Treatment,Chronic,
20181117,20181114,9:27,11/17/18,Tank12,ATHC,Tank,No,25.7,-36.4,32.73,Treatment,Chronic,
20181117,20181114,12:55,11/17/18,Tank1,ATAC,Tank,Yes,25.75,-66,32.93,Treatment,Chronic,
20181117,20181114,12:54,11/17/18,Tank2,HTHC,Tank,Yes,29.09,-40.4,33.28,Treatment,Chronic,
20181117,20181114,12:57,11/17/18,Tank3,ATHC,Tank,Yes,25.78,-38.4,33.17,Treatment,Chronic,
20181117,20181114,12:59,11/17/18,Tank4,HTAC,Tank,Yes,29.41,-68.7,33.22,Treatment,Chronic,
20181117,20181114,13:03,11/17/18,Tank5,HTHC,Tank,Yes,29.9,-37.6,33.14,Treatment,Chronic,
20181117,20181114,13:04,11/17/18,Tank6,ATAC,Tank,Yes,25.82,-68.9,32.85,Treatment,Chronic,
20181117,20181114,12:41,11/17/18,Tank7,HTAC,Tank,Yes,29.85,-68.1,33.15,Treatment,Chronic,
20181117,20181114,12:34,11/17/18,Tank8,ATAC,Tank,Yes,25.84,-69.7,32.98,Treatment,Chronic,
20181117,20181114,12:39,11/17/18,Tank9,HTAC,Tank,Yes,29.55,-67.9,33.44,Treatment,Chronic,
